datetime,ccn_sursaturation,pollution_flag,ccn_conc,ccn_flag
2021-02-05 06:16:17,0.2,0.0,120.569,0.0
2021-02-05 06:16:18,0.2,0.0,112.37,0.0
2021-02-05 06:16:19,0.2,0.0,128.686,0.0
2021-02-05 06:16:20,0.2,0.0,140.709,0.0
2021-02-05 06:16:21,0.2,0.0,122.224,0.0
2021-02-05 06:16:22,0.2,0.0,132.937,0.0
2021-02-05 06:16:23,0.2,0.0,122.747,0.0
2021-02-05 06:16:24,0.2,0.0,129.083,0.0
2021-02-05 06:16:25,0.2,0.0,128.091,0.0
2021-02-05 06:16:26,0.2,0.0,109.457,0.0
2021-02-05 06:16:27,0.2,0.0,136.155,0.0
2021-02-05 06:16:28,0.2,0.0,120.364,0.0
2021-02-05 06:16:29,0.2,0.0,135.625,0.0
2021-02-05 06:16:30,0.2,0.0,151.645,0.0
2021-02-05 06:16:31,0.2,0.0,119.503,0.0
2021-02-05 06:16:32,0.2,0.0,111.342,0.0
2021-02-05 06:16:33,0.2,0.0,125.479,0.0
2021-02-05 06:16:34,0.2,0.0,148.717,0.0
2021-02-05 06:16:35,0.2,0.0,126.283,0.0
2021-02-05 06:16:36,0.2,0.0,135.551,0.0
2021-02-05 06:16:37,0.2,0.0,109.877,0.0
2021-02-05 06:16:38,0.2,0.0,137.184,0.0
2021-02-05 06:16:39,0.2,0.0,119.907,0.0
2021-02-05 06:16:40,0.2,0.0,107.134,0.0
2021-02-05 06:16:41,0.2,0.0,132.97,0.0
2021-02-05 06:16:42,0.2,0.0,133.355,0.0
2021-02-05 06:16:43,0.2,0.0,110.578,0.0
2021-02-05 06:16:44,0.2,0.0,119.876,0.0
2021-02-05 06:16:45,0.2,0.0,138.048,0.0
2021-02-05 06:16:46,0.2,0.0,116.466,0.0
2021-02-05 06:16:47,0.2,0.0,141.587,0.0
2021-02-05 06:16:48,0.2,0.0,130.242,0.0
2021-02-05 06:16:49,0.2,0.0,150.005,0.0
2021-02-05 06:16:50,0.2,0.0,113.737,0.0
2021-02-05 06:16:51,0.2,0.0,123.527,0.0
2021-02-05 06:16:52,0.2,0.0,130.06,0.0
2021-02-05 06:16:53,0.2,0.0,125.557,0.0
2021-02-05 06:16:54,0.2,0.0,141.769,0.0
2021-02-05 06:16:55,0.2,0.0,157.727,0.0
2021-02-05 06:16:56,0.2,0.0,123.685,0.0
2021-02-05 06:16:57,0.2,0.0,136.957,0.0
2021-02-05 06:16:58,0.2,0.0,136.287,0.0
2021-02-05 06:16:59,0.2,0.0,129.585,0.0
2021-02-05 06:17:00,0.2,0.0,149.321,0.0
2021-02-05 06:17:01,0.2,0.0,133.0,0.0
2021-02-05 06:17:02,0.2,0.0,148.761,0.0
2021-02-05 06:17:03,0.2,0.0,148.097,0.0
2021-02-05 06:17:04,0.2,0.0,148.464,0.0
2021-02-05 06:17:05,0.2,0.0,123.588,0.0
2021-02-05 06:17:06,0.2,0.0,124.918,0.0
2021-02-05 06:17:07,0.2,0.0,125.201,0.0
2021-02-05 06:17:08,0.2,0.0,112.137,0.0
2021-02-05 06:17:09,0.2,0.0,154.248,0.0
2021-02-05 06:17:10,0.2,0.0,136.941,0.0
2021-02-05 06:17:11,0.2,0.0,140.65,0.0
2021-02-05 06:17:12,0.2,0.0,134.895,0.0
2021-02-05 06:17:13,0.2,0.0,158.238,0.0
2021-02-05 06:17:14,0.2,0.0,131.475,0.0
2021-02-05 06:17:15,0.2,0.0,139.355,0.0
2021-02-05 06:17:16,0.2,0.0,144.875,0.0
2021-02-05 06:17:17,0.2,0.0,114.51,0.0
2021-02-05 06:17:18,0.2,0.0,125.061,0.0
2021-02-05 06:17:19,0.2,0.0,122.99,0.0
2021-02-05 06:17:20,0.2,0.0,130.745,0.0
2021-02-05 06:17:21,0.2,0.0,163.383,0.0
2021-02-05 06:17:22,0.2,0.0,172.76,0.0
2021-02-05 06:17:23,0.2,0.0,133.404,0.0
2021-02-05 06:17:24,0.2,0.0,102.714,0.0
2021-02-05 06:17:25,0.2,0.0,122.702,0.0
2021-02-05 06:17:26,0.2,0.0,145.829,0.0
2021-02-05 06:17:27,0.2,0.0,109.132,0.0
2021-02-05 06:17:28,0.2,0.0,123.298,0.0
2021-02-05 06:17:29,0.2,0.0,134.901,0.0
2021-02-05 06:17:30,0.2,0.0,132.172,0.0
2021-02-05 06:17:31,0.2,0.0,130.924,0.0
2021-02-05 06:17:32,0.2,0.0,147.013,0.0
2021-02-05 06:17:33,0.2,0.0,143.987,0.0
2021-02-05 06:17:34,0.2,0.0,137.462,0.0
2021-02-05 06:17:35,0.2,0.0,117.011,0.0
2021-02-05 06:17:36,0.2,0.0,154.384,0.0
2021-02-05 06:17:37,0.2,0.0,129.823,0.0
2021-02-05 06:17:38,0.2,0.0,135.187,0.0
2021-02-05 06:17:39,0.2,0.0,139.746,0.0
2021-02-05 06:17:40,0.2,0.0,145.388,0.0
2021-02-05 06:17:41,0.2,0.0,152.254,0.0
2021-02-05 06:17:42,0.2,0.0,125.062,0.0
2021-02-05 06:17:43,0.2,0.0,121.873,0.0
2021-02-05 06:17:44,0.2,0.0,148.477,0.0
2021-02-05 06:17:45,0.2,0.0,115.458,0.0
2021-02-05 06:17:46,0.2,0.0,126.884,0.0
2021-02-05 06:17:47,0.2,0.0,131.115,0.0
2021-02-05 06:17:48,0.2,0.0,131.213,0.0
2021-02-05 06:17:49,0.2,0.0,133.647,0.0
2021-02-05 06:17:50,0.2,0.0,110.372,0.0
2021-02-05 06:17:51,0.2,0.0,142.609,0.0
2021-02-05 06:17:52,0.2,0.0,111.686,0.0
2021-02-05 06:17:53,0.2,0.0,142.179,0.0
2021-02-05 06:17:54,0.2,0.0,153.445,0.0
2021-02-05 06:17:55,0.2,0.0,151.486,0.0
2021-02-05 06:17:56,0.2,0.0,142.945,0.0
2021-02-05 06:17:57,0.2,0.0,100.454,0.0
2021-02-05 06:17:58,0.2,0.0,134.833,0.0
2021-02-05 06:17:59,0.2,0.0,137.052,0.0
2021-02-05 06:18:00,0.2,0.0,117.188,0.0
2021-02-05 06:18:01,0.2,0.0,143.081,0.0
2021-02-05 06:18:02,0.2,0.0,115.815,0.0
2021-02-05 06:18:03,0.2,0.0,129.918,0.0
2021-02-05 06:18:04,0.2,0.0,132.122,0.0
2021-02-05 06:18:05,0.2,0.0,124.654,0.0
2021-02-05 06:18:06,0.2,0.0,146.186,0.0
2021-02-05 06:18:07,0.2,0.0,143.252,0.0
2021-02-05 06:18:08,0.2,0.0,134.544,0.0
2021-02-05 06:18:09,0.2,0.0,120.304,0.0
2021-02-05 06:18:10,0.2,0.0,126.693,0.0
2021-02-05 06:18:11,0.2,0.0,136.672,0.0
2021-02-05 06:18:12,0.2,0.0,113.604,0.0
2021-02-05 06:18:13,0.2,0.0,138.657,0.0
2021-02-05 06:18:14,0.2,0.0,123.985,0.0
2021-02-05 06:18:15,0.2,0.0,133.823,0.0
2021-02-05 06:18:16,0.2,0.0,130.482,0.0
2021-02-05 06:18:17,0.2,0.0,122.881,0.0
2021-02-05 06:18:18,0.2,0.0,128.534,0.0
2021-02-05 06:18:19,0.2,0.0,140.703,0.0
2021-02-05 06:18:20,0.2,0.0,167.327,0.0
2021-02-05 06:18:21,0.2,0.0,155.897,0.0
2021-02-05 06:18:22,0.2,0.0,136.16,0.0
2021-02-05 06:18:23,0.2,0.0,116.805,0.0
2021-02-05 06:18:24,0.2,0.0,125.547,0.0
2021-02-05 06:18:25,0.2,0.0,138.18,0.0
2021-02-05 06:18:26,0.2,0.0,131.729,0.0
2021-02-05 06:18:27,0.2,0.0,142.664,0.0
2021-02-05 06:18:28,0.2,0.0,146.929,0.0
2021-02-05 06:18:29,0.2,0.0,130.632,0.0
2021-02-05 06:18:30,0.2,0.0,138.728,0.0
2021-02-05 06:18:31,0.2,0.0,113.895,0.0
2021-02-05 06:18:32,0.2,0.0,119.648,0.0
2021-02-05 06:18:33,0.2,0.0,120.543,0.0
2021-02-05 06:18:34,0.2,0.0,124.121,0.0
2021-02-05 06:18:35,0.2,0.0,115.876,0.0
2021-02-05 06:18:36,0.2,0.0,130.374,0.0
2021-02-05 06:18:37,0.2,0.0,136.126,0.0
2021-02-05 06:18:38,0.2,0.0,162.604,0.0
2021-02-05 06:18:39,0.2,0.0,113.879,0.0
2021-02-05 06:18:40,0.2,0.0,129.862,0.0
2021-02-05 06:18:41,0.2,0.0,137.89,0.0
2021-02-05 06:18:42,0.2,0.0,109.147,0.0
2021-02-05 06:18:43,0.2,0.0,148.655,0.0
2021-02-05 06:18:44,0.2,0.0,144.569,0.0
2021-02-05 06:18:45,0.2,0.0,124.891,0.0
2021-02-05 06:18:46,0.2,0.0,128.447,0.0
2021-02-05 06:18:47,0.2,0.0,129.748,0.0
2021-02-05 06:18:48,0.2,0.0,167.028,0.0
2021-02-05 06:18:49,0.2,0.0,118.037,0.0
2021-02-05 06:18:50,0.2,0.0,121.179,0.0
2021-02-05 06:18:51,0.2,0.0,156.148,0.0
2021-02-05 06:18:52,0.2,0.0,117.782,0.0
2021-02-05 06:18:53,0.2,0.0,142.765,0.0
2021-02-05 06:18:54,0.2,0.0,143.953,0.0
2021-02-05 06:18:55,0.2,0.0,135.654,0.0
2021-02-05 06:18:56,0.2,0.0,126.395,0.0
2021-02-05 06:18:57,0.2,0.0,122.47,0.0
2021-02-05 06:18:58,0.2,0.0,156.344,0.0
2021-02-05 06:18:59,0.2,0.0,175.289,0.0
2021-02-05 06:19:00,0.2,0.0,140.859,0.0
2021-02-05 06:19:01,0.2,0.0,130.513,0.0
2021-02-05 06:19:02,0.2,0.0,144.407,0.0
2021-02-05 06:19:03,0.2,0.0,153.845,0.0
2021-02-05 06:19:04,0.2,0.0,142.078,0.0
2021-02-05 06:19:05,0.2,0.0,135.352,0.0
2021-02-05 06:19:06,0.2,0.0,141.53,0.0
2021-02-05 06:19:07,0.2,0.0,137.979,0.0
2021-02-05 06:19:08,0.2,0.0,133.375,0.0
2021-02-05 06:19:09,0.2,0.0,130.487,0.0
2021-02-05 06:19:10,0.2,0.0,125.21,0.0
2021-02-05 06:19:11,0.2,0.0,127.993,0.0
2021-02-05 06:19:12,0.2,0.0,149.616,0.0
2021-02-05 06:19:13,0.2,0.0,110.036,0.0
2021-02-05 06:19:14,0.2,0.0,139.262,0.0
2021-02-05 06:19:15,0.2,0.0,129.648,0.0
2021-02-05 06:19:16,0.2,0.0,150.252,0.0
2021-02-05 06:19:17,0.2,0.0,130.312,0.0
2021-02-05 06:19:18,0.2,0.0,125.075,0.0
2021-02-05 06:19:19,0.2,0.0,121.362,0.0
2021-02-05 06:19:20,0.2,0.0,135.78,0.0
2021-02-05 06:19:21,0.2,0.0,176.136,0.0
2021-02-05 06:19:22,0.2,0.0,147.707,0.0
2021-02-05 06:19:23,0.2,0.0,104.116,0.0
2021-02-05 06:19:24,0.2,0.0,108.69,0.0
2021-02-05 06:19:25,0.2,0.0,103.547,0.0
2021-02-05 06:19:26,0.2,0.0,129.815,0.0
2021-02-05 06:19:27,0.2,0.0,125.535,0.0
2021-02-05 06:19:28,0.2,0.0,90.614,0.0
2021-02-05 06:19:29,0.2,0.0,135.986,0.0
2021-02-05 06:19:30,0.2,0.0,140.391,0.0
2021-02-05 06:19:31,0.2,0.0,137.614,0.0
2021-02-05 06:19:32,0.2,0.0,148.375,0.0
2021-02-05 06:19:33,0.2,0.0,150.137,0.0
2021-02-05 06:19:34,0.2,0.0,150.842,0.0
2021-02-05 06:19:35,0.2,0.0,124.594,0.0
2021-02-05 06:19:36,0.2,0.0,135.762,0.0
2021-02-05 06:19:37,0.2,0.0,123.706,0.0
2021-02-05 06:19:38,0.2,0.0,122.659,0.0
2021-02-05 06:19:39,0.2,0.0,116.172,0.0
2021-02-05 06:19:40,0.2,0.0,119.122,0.0
2021-02-05 06:19:41,0.2,0.0,134.584,0.0
2021-02-05 06:19:42,0.2,0.0,139.072,0.0
2021-02-05 06:19:43,0.2,0.0,143.554,0.0
2021-02-05 06:19:44,0.2,0.0,104.801,0.0
2021-02-05 06:19:45,0.2,0.0,130.096,0.0
2021-02-05 06:19:46,0.2,0.0,120.571,0.0
2021-02-05 06:19:47,0.2,0.0,100.085,0.0
2021-02-05 06:19:48,0.2,0.0,154.18,0.0
2021-02-05 06:19:49,0.2,0.0,175.869,0.0
2021-02-05 06:19:50,0.2,0.0,157.138,0.0
2021-02-05 06:19:51,0.2,0.0,135.327,0.0
2021-02-05 06:19:52,0.2,0.0,119.976,0.0
2021-02-05 06:19:53,0.2,0.0,105.169,0.0
2021-02-05 06:19:54,0.2,0.0,125.313,0.0
2021-02-05 06:19:55,0.2,0.0,118.488,0.0
2021-02-05 06:19:56,0.2,0.0,116.744,0.0
2021-02-05 06:19:57,0.2,0.0,133.805,0.0
2021-02-05 06:19:58,0.2,0.0,151.634,0.0
2021-02-05 06:19:59,0.2,0.0,120.243,0.0
2021-02-05 06:20:00,0.2,0.0,121.854,0.0
2021-02-05 06:20:01,0.2,0.0,104.34,0.0
2021-02-05 06:20:02,0.2,0.0,126.151,0.0
2021-02-05 06:20:03,0.2,0.0,139.765,0.0
2021-02-05 06:20:04,0.2,0.0,133.925,0.0
2021-02-05 06:20:05,0.2,0.0,162.924,0.0
2021-02-05 06:20:06,0.2,0.0,147.495,0.0
2021-02-05 06:20:07,0.2,0.0,144.253,0.0
2021-02-05 06:20:08,0.2,0.0,116.371,0.0
2021-02-05 06:20:09,0.2,0.0,149.194,0.0
2021-02-05 06:20:10,0.2,0.0,144.491,0.0
2021-02-05 06:20:11,0.2,0.0,132.712,0.0
2021-02-05 06:20:12,0.2,0.0,143.895,0.0
2021-02-05 06:20:13,0.2,0.0,131.473,0.0
2021-02-05 06:20:14,0.2,0.0,143.123,0.0
2021-02-05 06:20:15,0.2,0.0,117.716,0.0
2021-02-05 06:20:16,0.2,0.0,120.25,0.0
2021-02-05 06:20:17,0.2,0.0,129.104,0.0
2021-02-05 06:20:18,0.2,0.0,121.224,0.0
2021-02-05 06:20:19,0.2,0.0,126.501,0.0
2021-02-05 06:20:20,0.2,0.0,103.74,0.0
2021-02-05 06:20:21,0.2,0.0,140.22,0.0
2021-02-05 06:20:22,0.2,0.0,122.24,0.0
2021-02-05 06:20:23,0.2,0.0,134.339,0.0
2021-02-05 06:20:24,0.2,0.0,133.265,0.0
2021-02-05 06:20:25,0.2,0.0,102.465,0.0
2021-02-05 06:20:26,0.2,0.0,141.573,0.0
2021-02-05 06:20:27,0.2,0.0,128.899,0.0
2021-02-05 06:20:28,0.2,0.0,113.822,0.0
2021-02-05 06:20:29,0.2,0.0,128.234,0.0
2021-02-05 06:20:30,0.2,0.0,120.976,0.0
2021-02-05 06:20:31,0.2,0.0,124.023,0.0
2021-02-05 06:20:32,0.2,0.0,164.144,0.0
2021-02-05 06:20:33,0.2,0.0,147.702,0.0
2021-02-05 06:20:34,0.2,0.0,162.505,0.0
2021-02-05 06:20:35,0.2,0.0,125.412,0.0
2021-02-05 06:20:36,0.2,0.0,137.787,0.0
2021-02-05 06:20:37,0.2,0.0,125.698,0.0
2021-02-05 06:20:38,0.2,0.0,112.449,0.0
2021-02-05 06:20:39,0.2,0.0,154.275,0.0
2021-02-05 06:20:40,0.2,0.0,145.944,0.0
2021-02-05 06:20:41,0.2,0.0,121.558,0.0
2021-02-05 06:20:42,0.2,0.0,144.292,0.0
2021-02-05 06:20:43,0.2,0.0,110.674,0.0
2021-02-05 06:20:44,0.2,0.0,148.28,0.0
2021-02-05 06:20:45,0.2,0.0,105.544,0.0
2021-02-05 06:20:46,0.2,0.0,131.328,0.0
2021-02-05 06:20:47,0.2,0.0,151.926,0.0
2021-02-05 06:20:48,0.2,0.0,132.322,0.0
2021-02-05 06:20:49,0.2,0.0,122.268,0.0
2021-02-05 06:20:50,0.2,0.0,135.5,0.0
2021-02-05 06:20:51,0.2,0.0,151.48,0.0
2021-02-05 06:20:52,0.2,0.0,142.909,0.0
2021-02-05 06:20:53,0.2,0.0,133.515,0.0
2021-02-05 06:20:54,0.2,0.0,148.442,0.0
2021-02-05 06:20:55,0.2,0.0,141.639,0.0
2021-02-05 06:20:56,0.2,0.0,115.867,0.0
2021-02-05 06:20:57,0.2,0.0,164.358,0.0
2021-02-05 06:20:58,0.2,0.0,136.151,0.0
2021-02-05 06:20:59,0.2,0.0,139.492,0.0
2021-02-05 06:21:00,0.2,0.0,113.902,0.0
2021-02-05 06:21:01,0.2,0.0,99.7,0.0
2021-02-05 06:21:02,0.2,0.0,97.134,0.0
2021-02-05 06:21:03,0.2,0.0,141.87,0.0
2021-02-05 06:21:04,0.2,0.0,138.116,0.0
2021-02-05 06:21:05,0.2,0.0,113.932,0.0
2021-02-05 06:21:06,0.2,0.0,138.525,0.0
2021-02-05 06:21:07,0.2,0.0,138.166,0.0
2021-02-05 06:21:08,0.2,0.0,141.901,0.0
2021-02-05 06:21:09,0.2,0.0,140.023,0.0
2021-02-05 06:21:10,0.2,0.0,149.031,0.0
2021-02-05 06:21:11,0.2,0.0,148.828,0.0
2021-02-05 06:21:12,0.2,0.0,131.356,0.0
2021-02-05 06:21:13,0.2,0.0,136.948,0.0
2021-02-05 06:21:14,0.2,0.0,132.632,0.0
2021-02-05 06:21:15,0.2,0.0,141.54,0.0
2021-02-05 06:21:16,0.2,0.0,139.023,0.0
2021-02-05 06:21:17,0.2,0.0,133.13,0.0
2021-02-05 06:21:18,0.2,0.0,126.175,0.0
2021-02-05 06:21:19,0.2,0.0,121.454,0.0
2021-02-05 06:21:20,0.2,0.0,109.159,0.0
2021-02-05 06:21:21,0.2,0.0,125.296,0.0
2021-02-05 06:21:22,0.2,0.0,149.16,0.0
2021-02-05 06:21:23,0.2,0.0,131.661,0.0
2021-02-05 06:21:24,0.2,0.0,130.35,0.0
2021-02-05 06:21:25,0.2,0.0,118.478,0.0
2021-02-05 06:21:26,0.2,0.0,122.267,0.0
2021-02-05 06:21:27,0.2,0.0,148.395,0.0
2021-02-05 06:21:28,0.2,0.0,117.562,0.0
2021-02-05 06:21:29,0.2,0.0,151.797,0.0
2021-02-05 06:21:30,0.2,0.0,130.909,0.0
2021-02-05 06:21:31,0.2,0.0,127.533,0.0
2021-02-05 06:21:32,0.2,0.0,133.597,0.0
2021-02-05 06:21:33,0.2,0.0,115.991,0.0
2021-02-05 06:21:34,0.2,0.0,146.539,0.0
2021-02-05 06:21:35,0.2,0.0,127.327,0.0
2021-02-05 06:21:36,0.2,0.0,123.838,0.0
2021-02-05 06:21:37,0.2,0.0,150.579,0.0
2021-02-05 06:21:38,0.2,0.0,162.91,0.0
2021-02-05 06:21:39,0.2,0.0,149.203,0.0
2021-02-05 06:21:40,0.2,0.0,156.776,0.0
2021-02-05 06:21:41,0.2,0.0,114.231,0.0
2021-02-05 06:21:42,0.2,0.0,108.931,0.0
2021-02-05 06:21:43,0.2,0.0,125.046,0.0
2021-02-05 06:21:44,0.2,0.0,143.227,0.0
2021-02-05 06:21:45,0.2,0.0,146.214,0.0
2021-02-05 06:21:46,0.2,0.0,125.807,0.0
2021-02-05 06:21:47,0.2,0.0,147.552,0.0
2021-02-05 06:21:48,0.2,0.0,176.445,0.0
2021-02-05 06:21:49,0.2,0.0,148.036,0.0
2021-02-05 06:21:50,0.2,0.0,122.167,0.0
2021-02-05 06:21:51,0.2,0.0,144.332,0.0
2021-02-05 06:21:52,0.2,0.0,150.61,0.0
2021-02-05 06:21:53,0.2,0.0,131.857,0.0
2021-02-05 06:21:54,0.2,0.0,131.889,0.0
2021-02-05 06:21:55,0.2,0.0,161.053,0.0
2021-02-05 06:21:56,0.2,0.0,137.219,0.0
2021-02-05 06:21:57,0.2,0.0,149.181,0.0
2021-02-05 06:21:58,0.2,0.0,129.87,0.0
2021-02-05 06:21:59,0.2,0.0,149.0,0.0
2021-02-05 06:22:00,0.2,0.0,154.522,0.0
2021-02-05 06:22:01,0.2,0.0,164.668,0.0
2021-02-05 06:22:02,0.2,0.0,138.903,0.0
2021-02-05 06:22:03,0.2,0.0,123.588,0.0
2021-02-05 06:22:04,0.2,0.0,141.919,0.0
2021-02-05 06:22:05,0.2,0.0,131.147,0.0
2021-02-05 06:22:06,0.2,0.0,118.282,0.0
2021-02-05 06:22:07,0.2,0.0,130.423,0.0
2021-02-05 06:22:08,0.2,0.0,124.636,0.0
2021-02-05 06:22:09,0.2,0.0,127.527,0.0
2021-02-05 06:22:10,0.2,0.0,112.117,0.0
2021-02-05 06:22:11,0.2,0.0,121.489,0.0
2021-02-05 06:22:12,0.2,0.0,141.982,0.0
2021-02-05 06:22:13,0.2,0.0,124.489,0.0
2021-02-05 06:22:14,0.2,0.0,144.697,0.0
2021-02-05 06:22:15,0.2,0.0,104.465,0.0
2021-02-05 06:22:16,0.2,0.0,135.812,0.0
2021-02-05 06:22:17,0.2,0.0,128.737,0.0
2021-02-05 06:22:18,0.2,0.0,159.612,0.0
2021-02-05 06:22:19,0.2,0.0,104.43,0.0
2021-02-05 06:22:20,0.2,0.0,145.285,0.0
2021-02-05 06:22:21,0.2,0.0,139.912,0.0
2021-02-05 06:22:22,0.2,0.0,129.305,0.0
2021-02-05 06:22:23,0.2,0.0,147.078,0.0
2021-02-05 06:22:24,0.2,0.0,110.768,0.0
2021-02-05 06:22:25,0.2,0.0,134.781,0.0
2021-02-05 06:22:26,0.2,0.0,127.297,0.0
2021-02-05 06:22:27,0.2,0.0,162.246,0.0
2021-02-05 06:22:28,0.2,0.0,123.137,0.0
2021-02-05 06:22:29,0.2,0.0,128.122,0.0
2021-02-05 06:22:30,0.2,0.0,158.229,0.0
2021-02-05 06:22:31,0.2,0.0,150.907,0.0
2021-02-05 06:22:32,0.2,0.0,126.493,0.0
2021-02-05 06:22:33,0.2,0.0,127.523,0.0
2021-02-05 06:22:34,0.2,0.0,159.883,0.0
2021-02-05 06:22:35,0.2,0.0,139.275,0.0
2021-02-05 06:22:36,0.2,0.0,101.628,0.0
2021-02-05 06:22:37,0.2,0.0,118.415,0.0
2021-02-05 06:22:38,0.2,0.0,129.494,0.0
2021-02-05 06:22:39,0.2,0.0,123.436,0.0
2021-02-05 06:22:40,0.2,0.0,120.02,0.0
2021-02-05 06:22:41,0.2,0.0,140.834,0.0
2021-02-05 06:22:42,0.2,0.0,129.09,0.0
2021-02-05 06:22:43,0.2,0.0,139.841,0.0
2021-02-05 06:22:44,0.2,0.0,140.63,0.0
2021-02-05 06:22:45,0.2,0.0,143.05,0.0
2021-02-05 06:22:46,0.2,0.0,123.445,0.0
2021-02-05 06:22:47,0.2,0.0,143.996,0.0
2021-02-05 06:22:48,0.2,0.0,133.791,0.0
2021-02-05 06:22:49,0.2,0.0,133.149,0.0
2021-02-05 06:22:50,0.2,0.0,140.423,0.0
2021-02-05 06:22:51,0.2,0.0,152.408,0.0
2021-02-05 06:22:52,0.2,0.0,131.578,0.0
2021-02-05 06:22:53,0.2,0.0,150.148,0.0
2021-02-05 06:22:54,0.2,0.0,130.914,0.0
2021-02-05 06:22:55,0.2,0.0,151.689,0.0
2021-02-05 06:22:56,0.2,0.0,135.261,0.0
2021-02-05 06:22:57,0.2,0.0,168.617,0.0
2021-02-05 06:22:58,0.2,0.0,150.034,0.0
2021-02-05 06:22:59,0.2,0.0,149.646,0.0
2021-02-05 06:23:00,0.2,0.0,128.007,0.0
2021-02-05 06:23:01,0.2,0.0,142.89,0.0
2021-02-05 06:23:02,0.2,0.0,145.669,0.0
2021-02-05 06:23:03,0.2,0.0,123.039,0.0
2021-02-05 06:23:04,0.2,0.0,140.933,0.0
2021-02-05 06:23:05,0.2,0.0,137.019,0.0
2021-02-05 06:23:06,0.2,0.0,154.057,0.0
2021-02-05 06:23:07,0.2,0.0,151.327,0.0
2021-02-05 06:23:08,0.2,0.0,143.329,0.0
2021-02-05 06:23:09,0.2,0.0,145.117,0.0
2021-02-05 06:23:10,0.2,0.0,120.534,0.0
2021-02-05 06:23:11,0.2,0.0,101.036,0.0
2021-02-05 06:23:12,0.2,0.0,152.602,0.0
2021-02-05 06:23:13,0.2,0.0,151.993,0.0
2021-02-05 06:23:14,0.2,0.0,121.952,0.0
2021-02-05 06:23:15,0.2,0.0,134.059,0.0
2021-02-05 06:23:16,0.2,0.0,149.821,0.0
2021-02-05 06:23:17,0.2,0.0,151.038,0.0
2021-02-05 06:23:18,0.2,0.0,129.611,0.0
2021-02-05 06:23:19,0.2,0.0,158.077,0.0
2021-02-05 06:23:20,0.2,0.0,133.501,0.0
2021-02-05 06:23:21,0.2,0.0,136.859,0.0
2021-02-05 06:23:22,0.2,0.0,141.65,0.0
2021-02-05 06:23:23,0.2,0.0,119.879,0.0
2021-02-05 06:23:24,0.2,0.0,129.022,0.0
2021-02-05 06:23:25,0.2,0.0,128.546,0.0
2021-02-05 06:23:26,0.2,0.0,117.659,0.0
2021-02-05 06:23:27,0.2,0.0,134.099,0.0
2021-02-05 06:23:28,0.2,0.0,130.804,0.0
2021-02-05 06:23:29,0.2,0.0,162.041,0.0
2021-02-05 06:23:30,0.2,0.0,123.176,0.0
2021-02-05 06:23:31,0.2,0.0,137.064,0.0
2021-02-05 06:23:32,0.2,0.0,200.038,0.0
2021-02-05 06:23:33,0.2,0.0,162.014,0.0
2021-02-05 06:23:34,0.2,0.0,146.624,0.0
2021-02-05 06:23:35,0.2,0.0,144.965,0.0
2021-02-05 06:23:36,0.2,0.0,135.732,0.0
2021-02-05 06:23:37,0.2,0.0,116.092,0.0
2021-02-05 06:23:38,0.2,0.0,117.925,0.0
2021-02-05 06:25:41,0.4,0.0,209.131,0.0
2021-02-05 06:25:42,0.4,0.0,194.804,0.0
