datetime,ccn_sursaturation,pollution_flag,ccn_conc,ccn_flag
2021-02-05 05:44:45,0.2,0.0,109.771,0.0
2021-02-05 05:44:46,0.2,0.0,147.887,0.0
2021-02-05 05:44:47,0.2,0.0,123.45,0.0
2021-02-05 05:44:48,0.2,0.0,123.667,0.0
2021-02-05 05:44:49,0.2,0.0,138.43,0.0
2021-02-05 05:44:50,0.2,0.0,122.199,0.0
2021-02-05 05:44:51,0.2,0.0,155.009,0.0
2021-02-05 05:44:52,0.2,0.0,143.535,0.0
2021-02-05 05:44:53,0.2,0.0,130.937,0.0
2021-02-05 05:44:54,0.2,0.0,128.11,0.0
2021-02-05 05:44:55,0.2,0.0,141.12,0.0
2021-02-05 05:44:56,0.2,0.0,132.347,0.0
2021-02-05 05:44:57,0.2,0.0,124.351,0.0
2021-02-05 05:44:58,0.2,0.0,122.721,0.0
2021-02-05 05:44:59,0.2,0.0,98.623,0.0
2021-02-05 05:45:00,0.2,0.0,129.138,0.0
2021-02-05 05:45:01,0.2,0.0,117.619,0.0
2021-02-05 05:45:02,0.2,0.0,147.908,0.0
2021-02-05 05:45:03,0.2,0.0,108.084,0.0
2021-02-05 05:45:04,0.2,0.0,114.498,0.0
2021-02-05 05:45:05,0.2,0.0,134.908,0.0
2021-02-05 05:45:06,0.2,0.0,139.89,0.0
2021-02-05 05:45:07,0.2,0.0,138.501,0.0
2021-02-05 05:45:08,0.2,0.0,130.774,0.0
2021-02-05 05:45:09,0.2,0.0,137.131,0.0
2021-02-05 05:45:10,0.2,0.0,128.379,0.0
2021-02-05 05:45:11,0.2,0.0,149.442,0.0
2021-02-05 05:45:12,0.2,0.0,148.952,0.0
2021-02-05 05:45:13,0.2,0.0,168.067,0.0
2021-02-05 05:45:14,0.2,0.0,123.953,0.0
2021-02-05 05:45:15,0.2,0.0,131.711,0.0
2021-02-05 05:45:16,0.2,0.0,114.192,0.0
2021-02-05 05:45:17,0.2,0.0,120.544,0.0
2021-02-05 05:45:18,0.2,0.0,133.942,0.0
2021-02-05 05:45:19,0.2,0.0,128.887,0.0
2021-02-05 05:45:20,0.2,0.0,133.374,0.0
2021-02-05 05:45:21,0.2,0.0,117.746,0.0
2021-02-05 05:45:22,0.2,0.0,127.153,0.0
2021-02-05 05:45:23,0.2,0.0,133.969,0.0
2021-02-05 05:45:24,0.2,0.0,136.693,0.0
2021-02-05 05:45:25,0.2,0.0,100.52,0.0
2021-02-05 05:45:26,0.2,0.0,134.157,0.0
2021-02-05 05:45:27,0.2,0.0,122.253,0.0
2021-02-05 05:45:28,0.2,0.0,160.435,0.0
2021-02-05 05:45:29,0.2,0.0,123.31,0.0
2021-02-05 05:45:30,0.2,0.0,143.775,0.0
2021-02-05 05:45:31,0.2,0.0,114.062,0.0
2021-02-05 05:45:32,0.2,0.0,140.287,0.0
2021-02-05 05:45:33,0.2,0.0,147.81,0.0
2021-02-05 05:45:34,0.2,0.0,117.245,0.0
2021-02-05 05:45:35,0.2,0.0,132.623,0.0
2021-02-05 05:45:36,0.2,0.0,112.37,0.0
2021-02-05 05:45:37,0.2,0.0,115.236,0.0
2021-02-05 05:45:38,0.2,0.0,117.859,0.0
2021-02-05 05:45:39,0.2,0.0,147.253,0.0
2021-02-05 05:45:40,0.2,0.0,152.118,0.0
2021-02-05 05:45:41,0.2,0.0,142.444,0.0
2021-02-05 05:45:42,0.2,0.0,134.364,0.0
2021-02-05 05:45:43,0.2,0.0,140.816,0.0
2021-02-05 05:45:44,0.2,0.0,108.694,0.0
2021-02-05 05:45:45,0.2,0.0,117.454,0.0
2021-02-05 05:45:46,0.2,0.0,137.156,0.0
2021-02-05 05:45:47,0.2,0.0,120.355,0.0
2021-02-05 05:45:48,0.2,0.0,134.075,0.0
2021-02-05 05:45:49,0.2,0.0,121.839,0.0
2021-02-05 05:45:50,0.2,0.0,131.449,0.0
2021-02-05 05:45:51,0.2,0.0,100.641,0.0
2021-02-05 05:45:52,0.2,0.0,121.683,0.0
2021-02-05 05:45:53,0.2,0.0,100.006,0.0
2021-02-05 05:45:54,0.2,0.0,129.619,0.0
2021-02-05 05:45:55,0.2,0.0,139.191,0.0
2021-02-05 05:45:56,0.2,0.0,145.303,0.0
2021-02-05 05:45:57,0.2,0.0,145.013,0.0
2021-02-05 05:45:58,0.2,0.0,112.154,0.0
2021-02-05 05:45:59,0.2,0.0,111.674,0.0
2021-02-05 05:46:00,0.2,0.0,105.222,0.0
2021-02-05 05:46:01,0.2,0.0,118.86,0.0
2021-02-05 05:46:02,0.2,0.0,127.624,0.0
2021-02-05 05:46:03,0.2,0.0,140.509,0.0
2021-02-05 05:46:04,0.2,0.0,93.203,0.0
2021-02-05 05:46:05,0.2,0.0,146.719,0.0
2021-02-05 05:46:06,0.2,0.0,147.984,0.0
2021-02-05 05:46:07,0.2,0.0,127.706,0.0
2021-02-05 05:46:08,0.2,0.0,112.311,0.0
2021-02-05 05:46:09,0.2,0.0,120.299,0.0
2021-02-05 05:46:10,0.2,0.0,142.161,0.0
2021-02-05 05:46:11,0.2,0.0,137.778,0.0
2021-02-05 05:46:12,0.2,0.0,147.4,0.0
2021-02-05 05:46:13,0.2,0.0,139.901,0.0
2021-02-05 05:46:14,0.2,0.0,154.64,0.0
2021-02-05 05:46:15,0.2,0.0,113.178,0.0
2021-02-05 05:46:16,0.2,0.0,141.245,0.0
2021-02-05 05:46:17,0.2,0.0,152.639,0.0
2021-02-05 05:46:18,0.2,0.0,122.787,0.0
2021-02-05 05:46:19,0.2,0.0,121.556,0.0
2021-02-05 05:46:20,0.2,0.0,120.363,0.0
2021-02-05 05:46:21,0.2,0.0,122.311,0.0
2021-02-05 05:46:22,0.2,0.0,121.731,0.0
2021-02-05 05:46:23,0.2,0.0,112.803,0.0
2021-02-05 05:46:24,0.2,0.0,119.549,0.0
2021-02-05 05:46:25,0.2,0.0,123.196,0.0
2021-02-05 05:46:26,0.2,0.0,126.979,0.0
2021-02-05 05:46:27,0.2,0.0,123.203,0.0
2021-02-05 05:46:28,0.2,0.0,117.718,0.0
2021-02-05 05:46:29,0.2,0.0,134.022,0.0
2021-02-05 05:46:30,0.2,0.0,108.074,0.0
2021-02-05 05:46:31,0.2,0.0,120.347,0.0
2021-02-05 05:46:32,0.2,0.0,131.131,0.0
2021-02-05 05:46:33,0.2,0.0,132.342,0.0
2021-02-05 05:46:34,0.2,0.0,108.406,0.0
2021-02-05 05:46:35,0.2,0.0,117.224,0.0
2021-02-05 05:46:36,0.2,0.0,121.772,0.0
2021-02-05 05:46:37,0.2,0.0,105.928,0.0
2021-02-05 05:46:38,0.2,0.0,104.216,0.0
2021-02-05 05:46:39,0.2,0.0,106.433,0.0
2021-02-05 05:46:40,0.2,0.0,114.404,0.0
2021-02-05 05:46:41,0.2,0.0,123.765,0.0
2021-02-05 05:46:42,0.2,0.0,126.57,0.0
2021-02-05 05:46:43,0.2,0.0,136.03,0.0
2021-02-05 05:46:44,0.2,0.0,113.091,0.0
2021-02-05 05:46:45,0.2,0.0,125.579,0.0
2021-02-05 05:46:46,0.2,0.0,132.277,0.0
2021-02-05 05:46:47,0.2,0.0,131.552,0.0
2021-02-05 05:46:48,0.2,0.0,126.429,0.0
2021-02-05 05:46:49,0.2,0.0,130.05,0.0
2021-02-05 05:46:50,0.2,0.0,127.007,0.0
2021-02-05 05:46:51,0.2,0.0,121.292,0.0
2021-02-05 05:46:52,0.2,0.0,118.26,0.0
2021-02-05 05:46:53,0.2,0.0,119.565,0.0
2021-02-05 05:46:54,0.2,0.0,137.535,0.0
2021-02-05 05:46:55,0.2,0.0,143.298,0.0
2021-02-05 05:46:56,0.2,0.0,121.291,0.0
2021-02-05 05:46:57,0.2,0.0,117.215,0.0
2021-02-05 05:46:58,0.2,0.0,138.763,0.0
2021-02-05 05:46:59,0.2,0.0,151.757,0.0
2021-02-05 05:47:00,0.2,0.0,146.343,0.0
2021-02-05 05:47:01,0.2,0.0,131.168,0.0
2021-02-05 05:47:02,0.2,0.0,120.072,0.0
2021-02-05 05:47:03,0.2,0.0,140.384,0.0
2021-02-05 05:47:04,0.2,0.0,133.307,0.0
2021-02-05 05:47:05,0.2,0.0,127.88,0.0
2021-02-05 05:47:06,0.2,0.0,121.269,0.0
2021-02-05 05:47:07,0.2,0.0,117.4,0.0
2021-02-05 05:47:08,0.2,0.0,150.832,0.0
2021-02-05 05:47:09,0.2,0.0,126.382,0.0
2021-02-05 05:47:10,0.2,0.0,132.364,0.0
2021-02-05 05:47:11,0.2,0.0,93.36,0.0
2021-02-05 05:47:12,0.2,0.0,102.72,0.0
2021-02-05 05:47:13,0.2,0.0,150.282,0.0
2021-02-05 05:47:14,0.2,0.0,131.428,0.0
2021-02-05 05:47:15,0.2,0.0,137.006,0.0
2021-02-05 05:47:16,0.2,0.0,131.655,0.0
2021-02-05 05:47:17,0.2,0.0,114.007,0.0
2021-02-05 05:47:18,0.2,0.0,119.519,0.0
2021-02-05 05:47:19,0.2,0.0,109.846,0.0
2021-02-05 05:47:20,0.2,0.0,128.017,0.0
2021-02-05 05:47:21,0.2,0.0,153.265,0.0
2021-02-05 05:47:22,0.2,0.0,137.599,0.0
2021-02-05 05:47:23,0.2,0.0,154.115,0.0
2021-02-05 05:47:24,0.2,0.0,150.865,0.0
2021-02-05 05:47:25,0.2,0.0,158.619,0.0
2021-02-05 05:47:26,0.2,0.0,172.907,0.0
2021-02-05 05:47:27,0.2,0.0,138.874,0.0
2021-02-05 05:47:28,0.2,0.0,141.147,0.0
2021-02-05 05:47:29,0.2,0.0,104.934,0.0
2021-02-05 05:47:30,0.2,0.0,121.828,0.0
2021-02-05 05:47:31,0.2,0.0,132.89,0.0
2021-02-05 05:47:32,0.2,0.0,132.473,0.0
2021-02-05 05:47:33,0.2,0.0,120.305,0.0
2021-02-05 05:47:34,0.2,0.0,132.297,0.0
2021-02-05 05:47:35,0.2,0.0,142.554,0.0
2021-02-05 05:47:36,0.2,0.0,121.405,0.0
2021-02-05 05:47:37,0.2,0.0,138.864,0.0
2021-02-05 05:47:38,0.2,0.0,124.848,0.0
2021-02-05 05:47:39,0.2,0.0,138.742,0.0
2021-02-05 05:47:40,0.2,0.0,150.089,0.0
2021-02-05 05:47:41,0.2,0.0,136.022,0.0
